,kode,Link Paket,Link Peserta,Nama Paket,Detail Paket,Tender,SPSE,Nilai Kontrak,K/L/PD,Link Tahapan,HPS
1673,255469,https://lpse.basarnas.go.id/eproc4/lelang/255469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/255469/peserta,Pengadaan Airboat Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/255469/jadwal,"4,7 M"
1674,254469,https://lpse.basarnas.go.id/eproc4/lelang/254469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/254469/peserta,"Pekerjaan Pengadaan
Pisau Standar Rescue Kantor Pusat Badan SAR Nasional",Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/254469/jadwal,"5,9 M"
1675,253469,https://lpse.basarnas.go.id/eproc4/lelang/253469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/253469/peserta,Pekerjaan Pengadaan Pesan Layanan Masyarakat,Jasa Lainnya - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/253469/jadwal,2 M
1676,252469,https://lpse.basarnas.go.id/eproc4/lelang/252469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/252469/peserta,Pekerjaan Pengadaan Peralatan Selam,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/252469/jadwal,"3,1 M"
1677,251469,https://lpse.basarnas.go.id/eproc4/lelang/251469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/251469/peserta,Pekerjaan pengadaan paramotor,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/251469/jadwal,"1,5 M"
1678,250469,https://lpse.basarnas.go.id/eproc4/lelang/250469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/250469/peserta,PEKERJAAN PENGADAAN ANNUAL TECHNICAL SUPPORT (ATS) ORACLE,Jasa Lainnya - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/250469/jadwal,"905,3 Jt"
1679,249469,https://lpse.basarnas.go.id/eproc4/lelang/249469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/249469/peserta,Pekerjaan Pengadaan Rigid Inflatable Boat Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/249469/jadwal,35 M
1680,248469,https://lpse.basarnas.go.id/eproc4/lelang/248469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/248469/peserta,Pekerjaan Pengadaan 10 (Sepuluh) Paket Life Buoy With Remote Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/248469/jadwal,"10,2 M"
1681,247469,https://lpse.basarnas.go.id/eproc4/lelang/247469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/247469/peserta,"Pekerjaan Pengadaan 15 (Lima belas) unit Rubber Boat (RB) 5,30 M Kantor Pusat Badan SAR Nasional",Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/247469/jadwal,"4,9 M"
1682,246469,https://lpse.basarnas.go.id/eproc4/lelang/246469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/246469/peserta,Pekerjaan Pengadaan Amphibious Vehicle,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/246469/jadwal,20 M
1683,245469,https://lpse.basarnas.go.id/eproc4/lelang/245469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/245469/peserta,PENGADAAN PERALATAN SELAM KANTOR SAR SURABAYA,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/245469/jadwal,500 Jt
1684,244469,https://lpse.basarnas.go.id/eproc4/lelang/244469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/244469/peserta,PENGADAAN PERALATAN SAR KANTOR SAR SURABAYA,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/244469/jadwal,500 Jt
1685,242469,https://lpse.basarnas.go.id/eproc4/lelang/242469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/242469/peserta,Pembangunan Tower Rappeling Kantor SAR Jakarta,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/242469/jadwal,"305,9 Jt"
1686,241469,https://lpse.basarnas.go.id/eproc4/lelang/241469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/241469/peserta,PEMBANGUNAN GEDUNG POS SAR KAIMANA,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 2.188.950.000,00",Badan SAR Nasional,/eproc4/lelang/241469/jadwal,"2,2 M"
1687,240469,https://lpse.basarnas.go.id/eproc4/lelang/240469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/240469/peserta,"Pekerjaan Periodic Inspection (PI) 100 Jam Pesawat Helikopter No. Reg. HR-1521 dan HR-1522, Perbaikan Komponen Untuk Pemeliharaan Pesawat Helikopter BO-105 Kantor Pusat Basarnas",Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/240469/jadwal,"2,3 M"
1688,239469,https://lpse.basarnas.go.id/eproc4/lelang/239469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/239469/peserta,Pekerjaan Upgrade Balancer Kit Chadwick 8500 C Untuk Pemeliharaan Pesawat Helikopter BO-105 Kantor Pusat Basarnas,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/239469/jadwal,850 Jt
1689,238469,https://lpse.basarnas.go.id/eproc4/lelang/238469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/238469/peserta,Pekerjaan Pembangunan Gedung Siaga Kantor SAR Bengkulu,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/238469/jadwal,"716,7 Jt"
1690,237469,https://lpse.basarnas.go.id/eproc4/lelang/237469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/237469/peserta,PENGADAAN BARANG 1 (SATU) PAKET PERALATAN SAR,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/237469/jadwal,"528,8 Jt"
1691,236469,https://lpse.basarnas.go.id/eproc4/lelang/236469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/236469/peserta,PEMBANGUNAN GUDANG PERALATAN SAR,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 369.787.000,00",Badan SAR Nasional,/eproc4/lelang/236469/jadwal,"418,5 Jt"
1692,234469,https://lpse.basarnas.go.id/eproc4/lelang/234469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/234469/peserta,PENGADAAN VIDEO STREAMING SYSTEM,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/234469/jadwal,"3,6 M"
1693,233469,https://lpse.basarnas.go.id/eproc4/lelang/233469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/233469/peserta,PEKERJAAN PENGADAAN UNDERWATER RADIO COMMUNICATION,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/233469/jadwal,"6,2 M"
1694,232469,https://lpse.basarnas.go.id/eproc4/lelang/232469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/232469/peserta,PEKERJAAN PENAMBAHAN BANDWITH INTRANET,Jasa Lainnya - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/232469/jadwal,"1,3 M"
1695,231469,https://lpse.basarnas.go.id/eproc4/lelang/231469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/231469/peserta,Pekerjaan Pengadaan 1 (Satu) Paket Peralatan SAR Darat Kantor SAR Ternate,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/231469/jadwal,400 Jt
1696,230469,https://lpse.basarnas.go.id/eproc4/lelang/230469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/230469/peserta,Pekerjaan Pengadaan 1 (Satu) Paket Peralatan SAR Laut Kantor SAR Ternate,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/230469/jadwal,"499,9 Jt"
1697,229469,https://lpse.basarnas.go.id/eproc4/lelang/229469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/229469/peserta,PENGADAAN BARANG 1 (SATU) PAKET PERALATAN SAR,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/229469/jadwal,"528,8 Jt"
1698,228469,https://lpse.basarnas.go.id/eproc4/lelang/228469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/228469/peserta,Pekerjaan Pengadaan Biskuit Energi Tinggi untuk Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/228469/jadwal,3 M
1699,227469,https://lpse.basarnas.go.id/eproc4/lelang/227469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/227469/peserta,"Pekerjaan Pengadaan 15 (Lima Belas) unit Rubber Boat (RB) 4,2 M Kantor Pusat Badan SAR Nasional",Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/227469/jadwal,3 M
1700,226469,https://lpse.basarnas.go.id/eproc4/lelang/226469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/226469/peserta,"Pekerjaan Pengadaan Rubber Boat (RB) 4,7 M
Kantor Pusat Badan SAR Nasional",Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/226469/jadwal,"7,5 M"
1701,225469,https://lpse.basarnas.go.id/eproc4/lelang/225469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/225469/peserta,Pekerjaan Pengadaan 1 ( Satu) Paket Helikopter Fire Bucket Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/225469/jadwal,"1,6 M"
1702,224469,https://lpse.basarnas.go.id/eproc4/lelang/224469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/224469/peserta,Pengadaan Meubealir untuk 3 (Tiga) Pos SAR.,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/224469/jadwal,"299,9 Jt"
1703,223469,https://lpse.basarnas.go.id/eproc4/lelang/223469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/223469/peserta,"Pembuatan Pagar, Papan Nama dan Tiang Bendera Pos SAR Batam.",Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/223469/jadwal,"216,4 Jt"
1704,222469,https://lpse.basarnas.go.id/eproc4/lelang/222469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/222469/peserta,PEKERJAAN PEMBUATAN TOWER RAPPELING POS SAR BENGKALIS KANTOR SAR PEKANBARU,Pekerjaan Konstruksi - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/222469/jadwal,"262,1 Jt"
1705,221469,https://lpse.basarnas.go.id/eproc4/lelang/221469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/221469/peserta,Pekerjaan Pengadaan Perlengkapan Posko Lapangan Kantor Pusat Badan SAR Nasional,Pengadaan Barang - TA 2013 - Lelang Sederhana - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/221469/jadwal,"4,8 M"
1706,220469,https://lpse.basarnas.go.id/eproc4/lelang/220469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/220469/peserta,Pengadaan Sea Flir 380 HD,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/220469/jadwal,20 M
1707,219469,https://lpse.basarnas.go.id/eproc4/lelang/219469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/219469/peserta,Pekerjaan Pengadaan Truck Angkut Personil,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/219469/jadwal,6 M
1708,218469,https://lpse.basarnas.go.id/eproc4/lelang/218469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/218469/peserta,PEKERJAAN PEMBUATAN TOWER RAPPELING KANTOR SAR PEKANBARU,Pekerjaan Konstruksi - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/218469/jadwal,"358,8 Jt"
1709,217469,https://lpse.basarnas.go.id/eproc4/lelang/217469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/217469/peserta,Pengadaan Rescue Carrier,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/217469/jadwal,"16,2 M"
1710,216469,https://lpse.basarnas.go.id/eproc4/lelang/216469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/216469/peserta,Penataan Halaman Kantor SAR,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 489.200.000,00",Badan SAR Nasional,/eproc4/lelang/216469/jadwal,515 Jt
1711,214469,https://lpse.basarnas.go.id/eproc4/lelang/214469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/214469/peserta,Pekerjaan Renovasi Pagar Halaman Kantor SAR Padang,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 409.000.000,00",Badan SAR Nasional,/eproc4/lelang/214469/jadwal,"424,3 Jt"
1712,213469,https://lpse.basarnas.go.id/eproc4/lelang/213469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/213469/peserta,PENATAAN HALAMAN KANTOR SAR,Pekerjaan Konstruksi - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/213469/jadwal,515 Jt
1713,212469,https://lpse.basarnas.go.id/eproc4/lelang/212469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/212469/peserta,Pekerjaan Pembangunan Gedung Siaga Pos SAR Pasaman Kantor SAR Padang,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/212469/jadwal,"713,8 Jt"
1714,211469,https://lpse.basarnas.go.id/eproc4/lelang/211469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/211469/peserta,PEKERJAAN PENGADAAN INTEGRATED SYSTEM INFORMASI DAN KOMUNIKASI BASARNAS,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/211469/jadwal,10 M
1715,209469,https://lpse.basarnas.go.id/eproc4/lelang/209469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/209469/peserta,PEKERJAAN PENGADAAN INTEGRATED TACTICAL RESCUE BASARNAS,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/209469/jadwal,"24,9 M"
1716,208469,https://lpse.basarnas.go.id/eproc4/lelang/208469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/208469/peserta,PEKERJAAN PENGADAAN PERSONAL LOCATOR EMERGENCY SAR BASARNAS,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/208469/jadwal,"1,9 M"
1717,207469,https://lpse.basarnas.go.id/eproc4/lelang/207469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/207469/peserta,PEKERJAAN PENGADAAN VHF TRANSMITTER 5 WATT BASARNAS,Pengadaan Barang - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/207469/jadwal,"3,6 M"
1718,206469,https://lpse.basarnas.go.id/eproc4/lelang/206469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/206469/peserta,PEKERJAAN PEMBUATAN TOWER RAPPELING POS SAR BENGKALIS KANTOR SAR PEKANBARU,Pekerjaan Konstruksi - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/206469/jadwal,"262,1 Jt"
1719,205469,https://lpse.basarnas.go.id/eproc4/lelang/205469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/205469/peserta,PEKERJAAN PEMBANGUNAN GEDUNG SIAGA POS SAR NABIRE,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 591.660.000,00",Badan SAR Nasional,/eproc4/lelang/205469/jadwal,"601,4 Jt"
1720,204469,https://lpse.basarnas.go.id/eproc4/lelang/204469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/204469/peserta,PEMBANGUNAN PAGAR KELILING POS SAR AGATS,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 615.740.000,00",Badan SAR Nasional,/eproc4/lelang/204469/jadwal,"624,8 Jt"
1721,203469,https://lpse.basarnas.go.id/eproc4/lelang/203469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/203469/peserta,PEKERJAAN PERLUASAN GUDANG KANTOR SAR PEKANBARU,Pekerjaan Konstruksi - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/203469/jadwal,"207,2 Jt"
1722,200469,https://lpse.basarnas.go.id/eproc4/lelang/200469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/200469/peserta,Pembangunan Perluasan Gedung Kantor,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,"  Rp. 1.600.161.660,00",Badan SAR Nasional,/eproc4/lelang/200469/jadwal,"1,8 M"
1723,199469,https://lpse.basarnas.go.id/eproc4/lelang/199469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/199469/peserta,Pembangunan Tower Reppeling Kota Bau-Bau,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/199469/jadwal,405 Jt
1724,198469,https://lpse.basarnas.go.id/eproc4/lelang/198469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/198469/peserta,PEKERJAAN PERLUASAN GUDANG KANTOR SAR PEKANBARU,Pekerjaan Konstruksi - TA 2013 - Lelang Umum - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Dibatalkan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/198469/jadwal,"207,2 Jt"
1725,197469,https://lpse.basarnas.go.id/eproc4/lelang/197469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/197469/peserta,Pekerjaan Pembangunan Gedung Siaga dan Gudang Peralatan SAR Kantor SAR,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,nan,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/197469/jadwal,"1,2 M"
1726,194469,https://lpse.basarnas.go.id/eproc4/lelang/194469/pengumumanlelang,https://lpse.basarnas.go.id/eproc4/lelang/194469/peserta,Belanja Modal Gedung dan Bangunan berupa Pembangunan Gedung Siaga Rescuer Pos SAR Negara 1 (Satu) Paket,Pekerjaan Konstruksi - TA 2013 - Lelang Pemilihan Langsung - Pascakualifikasi Satu File Harga Terendah Sistem Gugur,Tender Ulang,spse 3,  Nilai Kontrak belum dibuat,Badan SAR Nasional,/eproc4/lelang/194469/jadwal,"493,4 Jt"
